orderid,cancelled buy,exec sell,cancelled sell,date,exec buy,,microsecond,price,side,time,inventory,time diff,ewav_for canc buy,ewav_for canc sell,ewav_for exec buy,ewav_for exec sell,ewav_for buy/sell,ewav_for sell/buy,ewav_for buy exec/total,ewav_for buy exec+canc,ewav_for sell exec/total,ewav_for sell exec+canc,ewav_back canc buy,ewav_back canc sell,ewav_back exec buy,ewav_back exec sell,ewav_back buy/sell,ewav_back sell/buy,ewav_back buy exec/total,ewav_back buy exec+canc,ewav_back sell exec/total,ewav_back sell exec+canc,sev buy,sev sell,sev net buy,sev sell/buy,sev buy/sell,IsSpoof
49710141,0,0,100,2011-06-10 00:00:00,0,,29111000000,92.3100000001,S,2011-06-10 08:05:11,-1000,10793000,121.9190556681,1355.5601609093,124.7315773202,33.6064470376,0.0899399814,11.1185257586,0.505701428,246.6506329882,0.0241918045,1389.1666079469,223.4304432241,144.2909194775,0.0462347812,257.8905066491,1.5484719623,0.6457979378,0.0002068886,223.4766780053,0.6412292809,402.1814261266,0,100,-100,inf,0,False
49710143,0,0,100,2011-06-10 00:00:00,0,,29114000000,92.2500000001,S,2011-06-10 08:05:14,-1000,3000000,177.7257742959,1830.2750177158,181.825687846,48.9893215491,0.0971033165,10.2983094319,0.505701428,359.5514621419,0.0260683505,1879.2643392649,153.2722462641,198.9829005605,0.0317168452,176.9116897139,0.7702784804,1.2982317765,0.0002068886,153.3039631093,0.4706417551,375.8945902744,1100,100,1000,0.0909090909,11,False
49710142,0,0,100,2011-06-10 00:00:00,0,,29114000000,92.2500000001,S,2011-06-10 08:05:14,-1000,0,177.7257742959,1730.2750177158,181.825687846,48.9893215491,0.1027153328,9.7356448414,0.505701428,359.5514621419,0.0275334701,1779.2643392649,153.2722462641,298.9829005605,0.0317168452,176.9116897139,0.5126455258,1.9506656153,0.0002068886,153.3039631093,0.3717455364,475.8945902744,1100,100,1000,0.0909090909,11,False
49710144,0,0,2000,2011-06-10 00:00:00,0,,29117000000,92.2400000001,S,2011-06-10 08:05:17,-1000,3000000,259.0772269028,2376.5102858714,265.0538177338,71.4134887023,0.1090158239,9.172980251,0.505701428,524.1310446366,0.0291730851,2447.9237745738,105.1440490198,2205.1008810716,0.0217576085,121.360597426,0.0476821945,20.9721891218,0.0002068886,105.1658066282,0.0521653157,2326.4614784977,1100,100,1000,0.0909090909,11,False
49710146,0,100,0,2011-06-10 00:00:00,0,,29119680000,92.0100000001,S,2011-06-10 08:05:19.680000,-1100,2680000,362.7847226211,527.2257282384,371.153716966,100,0.6881013258,1.4532743397,0.505701428,733.938439587,0.1594322355,627.2257282384,75.0870335679,1574.7394685794,0.0155378673,186.6678365319,0.0476821945,20.9721891218,0.0002068886,75.1025714352,0.1059765314,1761.4073051113,1100,100,1000,0.0909090909,11,False
49710147,0,0,100,2011-06-10 00:00:00,0,,29120000000,92.1900000001,S,2011-06-10 08:05:20,-1100,320000,377.6661531821,548.8525294115,386.3784437036,7.23082320694026e-14,0.6881013258,1.4532743397,0.505701428,764.0445968857,1.3174437247638865e-16,548.8525294115,72.1283292555,1612.6889621839,0.0149256184,179.3124396452,0.0447255056,22.3586069278,0.0002068886,72.1432548738,0.1000626671,1792.0014018291,1100,0,1100,0,inf,False
49710148,0,0,100,2011-06-10 00:00:00,0,,29121000000,92.1400000001,S,2011-06-10 08:05:21,-1100,1000000,428.2207156537,508.936132476,438.099237334,8.19874447935654e-14,0.8414036425,1.1884902198,0.505701428,866.3199529877,1.6109574377179127e-16,508.936132476,63.6130566542,1522.2993292079,0.0131635408,158.1433051298,0.0417874825,23.9306112499,0.0002068886,63.626220195,0.0941081248,1680.4426343377,1100,0,1100,0,inf,False
49710149,0,0,100,2011-06-10 00:00:00,0,,29122000000,92.1100000001,S,2011-06-10 08:05:22,-1100,1000000,485.5425347756,463.6765085515,496.7433998462,9.296232132084361e-14,1.0471579341,0.9549657864,0.505701428,982.2859346218,2.0048960774668294e-16,463.6765085515,56.1030737667,1442.5808482337,0.0116094893,139.4733405382,0.0388907657,25.7130447831,0.0002068886,56.114683256,0.0881596481,1582.0541887719,1100,0,1100,0,inf,False
49710150,0,0,100,2011-06-10 00:00:00,0,,29123000000,92.1100000001,S,2011-06-10 08:05:23,-1100,1000000,550.5374785908,412.358410851,563.2376965373,1.0540629979528307e-13,1.3350945782,0.7490106067,0.505701428,1113.7751751281,2.556181637662111e-16,412.358410851,49.4796988483,1372.2737123422,0.0102389049,123.007500728,0.0360567272,27.7340756772,0.0002068886,49.4899377532,0.0822637907,1495.2812130701,1100,0,1100,0,inf,False
49710151,0,0,100,2011-06-10 00:00:00,0,,29124000000,92.0900000001,S,2011-06-10 08:05:24,-1100,1000000,624.232675049,354.1708493283,638.6329499273,1.1951603486951596e-13,1.7625185027,0.5673699303,0.505701428,1262.8656249763,3.3745305435545566e-16,354.1708493283,43.6382613955,1310.2668439615,0.0090301279,108.4855727765,0.0333048658,30.0256426829,0.0002068886,43.6472915233,0.0764654717,1418.7524167381,1100,0,1100,0,inf,False
49710152,0,0,100,2011-06-10 00:00:00,0,,29125000000,92.0900000001,S,2011-06-10 08:05:25,-1100,1000000,707.7927439133,288.1942744422,724.1206461148,1.3551450547712487e-13,2.4559569939,0.4071732536,0.505701428,1431.9133900281,4.702192843331209e-16,288.1942744422,38.4864480169,1255.5803362889,0.0079640557,95.6780637847,0.0306523182,32.6239598868,0.0002068886,38.4944120727,0.0708066376,1351.2584000736,1100,0,1100,0,inf,False
49710153,0,0,100,2011-06-10 00:00:00,0,,29125000000,92.0700000001,S,2011-06-10 08:05:25,-1100,0,707.7927439133,188.1942744422,724.1206461148,1.3551450547712487e-13,3.7609685311,0.265888957,0.505701428,1431.9133900281,7.2007772754388e-16,188.1942744422,38.4864480169,1355.5803362889,0.0079640557,95.6780637847,0.028391123,35.2222770907,0.0002068886,38.4944120727,0.0659276555,1451.2584000736,1100,0,1100,0,inf,False
49710154,0,0,100,2011-06-10 00:00:00,0,,29126000000,92.0700000001,S,2011-06-10 08:05:26,-1100,1000000,802.5382014758,100,821.051764068,1.536545386128244e-13,8.0253820148,0.1246046603,0.505701428,1623.5899655438,1.5365453861282416e-15,100,33.9428435871,1295.5442420714,0.0070238412,84.3825741553,0.0261996792,38.1684062134,0.0002068886,33.9498674283,0.0611500358,1379.9268162268,1100,0,1100,0,inf,False
49710139,0,0,0,2011-06-10 00:00:00,1000,,29128193000,92.0000000001,B,2011-06-10 08:05:28.193000,-100,2193000,1057.0972311887,1.5923783139076868e-32,1081.4831553971,2.0239259268716542e-13,6.638480453772139e+34,1.5063688248592745e-35,0.505701428,2138.5803865858,1,2.0239259268716542e-13,25.7690852286,983.5649127519,1000.0053324337,64.0624507382,0.0261996792,38.1684062134,0.9748784091,1025.7744176622,0.0611500358,1047.6273634901,1100,0,1100,0,inf,TRUE
49710155,0,0,0,2011-06-10 00:00:00,100,,29129823000,92.0000000001,B,2011-06-10 08:05:29.823000,0,1630000,1297.3199504076,1.9542423291620266e-32,100,2.483858064906031e-13,6.63848045377214e+34,1.5063688248592742e-35,0.0715655709,1397.3199504076,1,2.483858064906031e-13,20.9974637612,801.4397262893,914.8358990066,52.2001062862,0.0261996792,38.1684062134,0.9775628177,935.8333627678,0.0611500358,853.6398325756,100,0,100,0,inf,TRUE
49710157,2000,0,0,2011-06-10 00:00:00,0,,29136000000,91.7500000001,B,2011-06-10 08:05:36,0,6177000,2818.7839964174,4.2461283362153884e-32,1.67324627728455e-12,5.396864019958593e-13,6.63848045377214e+34,1.5063688248592742e-35,5.936057106224557e-16,2818.7839964174,1,5.396864019958593e-13,2009.663893608,368.8554168343,421.0449841629,24.0246288416,5.4483784212,0.1835408488,0.1732190095,2430.708877771,0.0611500358,392.8800456759,0,0,0,inf,inf,False
49710160,2000,0,0,2011-06-10 00:00:00,0,,29144000000,91.7200000001,B,2011-06-10 08:05:44,0,8000000,2236.8981574514,1.1600320344732774e-31,4.571268528692851e-12,1.4744102516760637e-12,1.9283072285732578e+34,5.185895614465407e-35,2.0435747213012017e-15,2236.8981574514,1,1.4744102516760637e-12,2735.6082031642,135.0141539925,154.1173851192,8.7938655364,20.2616401486,0.0493543461,0.053332879,2889.7255882834,0.0611500358,143.808019529,0,0,0,inf,inf,False
49710161,2000,0,0,2011-06-10 00:00:00,0,,29161000000,91.5200000001,B,2011-06-10 08:06:01,0,17000000,2004.8183263694,9.817102449878896e-31,3.868566568720793e-11,1.2477617913739673e-11,2.0421690988812138e+33,4.89675414512854e-34,1.9296344800112134e-14,2004.8183263694,1,1.2477617913739673e-11,2323.2515057921,15.9538666871,18.211188558,1.0391218571,145.6230988614,0.0068670424,0.0077776975,2341.46269435,0.0611500358,16.9929885442,0,0,0,inf,inf,False
49710168,2000,0,0,2011-06-10 00:00:00,0,,29209000000,92.0000000001,B,2011-06-10 08:06:49,0,48000000,2003.3526784193,4.0817323235487415e-28,1.6084637284744334e-08,5.1879153364677696e-09,4.9080942100523126e+30,2.0374507032727507e-31,8.028859550234785e-12,2003.3526784354,1,5.1879153364677696e-09,2005.5877250739,0.0383711452,0.0438003009,0.0024992246,52268.122662003,1.913212009672893e-05,2.1838657952547103e-05,2005.6315253748,0.0611500358,0.0408703698,0,0,0,inf,inf,False
